	Column	B_CD5	B_Memory	B_Naive	CD4_Central_Memory	CD4_Effector_Memory	CD4_Naive	CD4_Th1	CD4_Th17	CD4_Th2	CD4_Treg	CD8_Central_Memory	CD8_Effector	CD8_Naive	P-value	Pearson Correlation	RMSE	cohort	metric	processing	data_col	cohort_sample_id	incut_sample_id	cutname
11	11	0.06942540108206642	0.006303568386261496	0.0	0.2288048772825758	0.004418216282844213	0.0	0.13522477506998176	0.07818328560593822	0.0	0.11583823572999333	0.34838362031117553	0.013418020249163266	0.0	0.0	0.58193724250661	0.8115045356808757	newbladder	counts	corrected	counts_corrected	12	12	cut1
12	12	0.0920059122118204	0.0	0.0	0.0	0.2828895260710326	0.090986645772751	0.17629202258727855	0.15188293450626844	0.01812700396454148	0.17182885595659445	0.0	0.0	0.015987098929713037	0.0	0.7661383393323624	0.6486965525053296	newbladder	counts	corrected	counts_corrected	13	13	cut1
13	13	0.15517975998577552	0.017094892998612624	0.0	0.0	0.0	0.013770254724332343	0.3671712076619201	0.0	0.21204682100760366	0.08689537144532468	0.0	0.060231875020222335	0.08760981715620861	0.0	0.6616005722381211	0.751732371223884	newbladder	counts	corrected	counts_corrected	14	14	cut1
14	14	0.052633878178495824	0.002809019290970084	0.0	0.17526685853664029	0.1287874289925059	0.0	0.13234643933620613	0.19865211333683103	0.1169906123202314	0.03872131907786302	0.0	0.0	0.15379233093025646	0.0	0.7084800601780791	0.7092783777933402	newbladder	counts	corrected	counts_corrected	15	15	cut1
15	15	0.07097187063332823	0.009651403733303723	0.0	0.0	0.0	0.0013157063182540466	0.5921753330058792	0.0	0.10672762777665644	0.13587238959245487	0.014873206048252166	0.02689690609407357	0.04151555679779777	0.0	0.7833199634032807	0.6372654524753621	newbladder	counts	corrected	counts_corrected	16	16	cut1
16	16	0.0815684701779046	0.016726025053904216	0.0	0.0	0.11660120657964858	0.06164978093032378	0.2719207327414863	0.13716292370838107	0.12239260010913038	0.17355771064193176	0.0	0.0011554810180301512	0.017265069039259166	0.0	0.851039837570717	0.5625607735761673	newbladder	counts	corrected	counts_corrected	17	17	cut1
17	17	0.15554427487812933	0.0	0.0	0.06817904958487106	0.11354887959190132	0.0	0.2952041430070217	0.0	0.06866601060219663	0.16174842987634536	0.0	0.0	0.13710921245953453	0.0	0.4807057954197692	0.8814195503985351	newbladder	counts	corrected	counts_corrected	18	18	cut1
18	18	0.08651563818604299	0.0	0.0	0.0	0.0	0.032834811154024784	0.346995142900064	0.23021096227531224	0.019983921245235774	0.1249658706465792	0.09308180023419284	0.06541185335854811	0.0	0.0	0.6715199204528521	0.7388306328869159	newbladder	counts	corrected	counts_corrected	19	19	cut1
19	19	0.0	0.0	0.0669383652847843	0.0	0.0	0.09855969444953752	0.5891919332354378	0.0	0.024362199461655184	0.14260797039788278	0.012002989985645087	0.06633684718505732	0.0	0.0	0.7782823959759382	0.6364834776798969	newbladder	counts	corrected	counts_corrected	20	20	cut1
20	20	0.06706344554874825	0.006812928816336414	0.0	0.12621366453658092	0.1857970464523056	0.0	0.2302063505905354	0.0	0.01312196134976099	0.0211804502898373	0.0	0.21333972967280845	0.13626442274308662	0.0	0.7006076221705048	0.7154316994712117	newbladder	counts	corrected	counts_corrected	21	21	cut1
21	21	0.05298784416172895	0.027109577172840314	0.0	0.0	0.2352938494399092	0.1733132756095956	0.0010789819881804935	0.055426587056281715	0.0	0.2693224319034062	0.18546745266805745	0.0	0.0	0.0	0.5516923408516252	0.8378666506037251	newbladder	counts	corrected	counts_corrected	22	22	cut1
22	22	0.06863098302192304	0.056028214118728235	0.0	0.1844870096839881	0.07451981066629798	0.1432812988098295	0.3691351514204004	0.0	0.01959073129563679	0.04044275043973709	0.018877885794590824	0.01803742796505515	0.0069687367838129136	0.0	0.9065867024841968	0.5156602606889873	newbladder	counts	corrected	counts_corrected	23	23	cut1
23	23	0.08006511086343085	0.0	0.0	0.0	0.0	0.040664926368902565	0.17456393056157932	0.20630950987512053	0.04959651806370456	0.14672418899415265	0.21095220463486133	0.09112361063824824	0.0	0.0	0.7729982782807218	0.6464296044962814	newbladder	counts	corrected	counts_corrected	24	24	cut1
24	24	0.12953146224646714	0.021915573390287057	0.0	0.4650946733529693	0.055998099410206385	0.012612428224031223	0.17479268651814586	0.0	0.017312517462284988	0.054965290892013255	0.032292093389658966	0.03548517511393578	0.0	0.0	0.7791737318536844	0.6580145850805071	newbladder	counts	corrected	counts_corrected	25	25	cut1
25	25	0.02878151150538161	0.019739292309200112	0.0	0.036080855471981234	0.0	0.30815154738297	0.06158172806104741	0.008733021075671534	0.10828175416644346	0.18426381194220545	0.0	0.2443864780850992	0.0	0.0	0.8335589606761945	0.5762592347543448	newbladder	counts	corrected	counts_corrected	26	26	cut1
0	0	0.0	0.04454404712188287	0.013746775034941629	0.2806390249775701	0.0	0.0	0.4626853828678114	0.0	0.0	0.07148278222423878	0.06852750815074153	0.04126553619085235	0.017108943431961253	0.0	0.7772858751709686	0.7420094355559494	newbladder	tpm	corrected	tpm_corrected	1	1	cut1
1	1	0.0	0.011212173691258076	0.05959915263259774	0.16840173328426325	0.04150702656200367	0.0	0.6538854023768418	0.0	0.0001342984683142502	0.0	0.06526021298472122	0.0	0.0	0.0	0.8539284303373263	0.7145059240855597	newbladder	tpm	corrected	tpm_corrected	2	2	cut1
2	2	0.05584294090924187	0.040772494667876025	0.0	0.2683591556882348	0.0774150730638114	0.0	0.4261486298584996	0.0	0.03666721884747176	0.042139357177236235	0.02763278604141644	0.0	0.025022343746211883	0.0	0.7845743705296315	0.7355242920627241	newbladder	tpm	corrected	tpm_corrected	3	3	cut1
3	3	0.0	0.016361304721684244	0.01894558980071273	0.0	0.4772086345641622	0.047453745337728885	0.205245826833288	0.0	0.1143209996206468	0.0026276231335764376	0.0	0.0	0.11783627598820055	0.0	0.8500787989574166	0.6369225683513594	newbladder	tpm	corrected	tpm_corrected	4	4	cut1
4	4	0.050338012600852335	0.0	0.0	0.08081913613188685	0.0	0.0	0.4031706216905114	0.01676786632003941	0.06975212029703885	0.08567226749819977	0.15757865721660755	0.053719946111346936	0.08218137213351688	0.05	0.42082329982096617	0.9091808297122896	newbladder	tpm	corrected	tpm_corrected	5	5	cut1
5	5	0.0934239510560048	0.004781643710088331	0.0	0.0	0.02603519753316673	0.0929259786717672	0.271896235016498	0.0	0.4139239002756374	0.032570074641982034	0.0	0.043115675817679854	0.021327343277175673	0.02	0.642483501897463	0.8080497886602763	newbladder	tpm	corrected	tpm_corrected	6	6	cut1
6	6	0.0	0.0019617754782031453	0.0017995157733618507	0.32625039315172744	0.0	0.05398730706802088	0.3509196054543107	0.0	0.06009909049278591	0.05545684822713684	0.0	0.14952546435445327	0.0	0.02	0.5043767275853359	0.8687204259119502	newbladder	tpm	corrected	tpm_corrected	7	7	cut1
7	7	0.08215504891954911	0.08264756107622027	0.0	0.0	0.0	0.09692149822551556	0.4507053448172856	0.0	0.049838108087475866	0.047216988023780174	0.0	0.19051545085017346	0.0	0.0	0.7772329912693644	0.7259576225842954	newbladder	tpm	corrected	tpm_corrected	8	8	cut1
8	8	0.0518045729184859	0.02741760628474313	0.0	0.027825053027139432	0.0	0.18371952219570264	0.33078554167823976	0.047429185122803794	0.15344465631180346	0.06642679553322157	0.07691251021863617	0.03423455670922425	0.0	0.0	0.8866305587956885	0.6799699601893282	newbladder	tpm	corrected	tpm_corrected	9	9	cut1
9	9	0.0761023756014022	0.042205974594543616	0.032911026522190294	0.08500139803361728	0.1677316217145537	0.09703925289943596	0.30263432863200657	0.0	0.06373507198801723	0.046330281137653306	0.030482720247817487	0.0	0.05582594862876239	0.0	0.7894037896202415	0.7158831179761953	newbladder	tpm	corrected	tpm_corrected	10	10	cut1
10	10	0.0	0.0	0.05418252321421271	0.0	0.0	0.009126398556378978	0.2737532407969907	0.342494662664215	0.0100836316040724	0.06013418301715255	0.0	0.2502253601469777	0.0	0.05	0.4524655825545512	0.8912967353545811	newbladder	tpm	corrected	tpm_corrected	11	11	cut1
11	11	0.0	0.0	0.08566198740728499	0.0	0.2709526996144981	0.11179452037307064	0.0914101787031778	0.20784255796390988	0.0	0.021732193024185782	0.2106058629138728	0.0	0.0	0.02	0.6245042384881794	0.7952395703504972	newbladder	tpm	corrected	tpm_corrected	12	12	cut1
12	12	0.0	0.0	0.1370683589616528	0.08886981032920603	0.19207089175071476	0.011535513494458235	0.4186984233362738	0.0	0.04113300886865638	0.1106239932590381	0.0	0.0	0.0	0.0	0.7030883746369399	0.7645946221870078	newbladder	tpm	corrected	tpm_corrected	13	13	cut1
13	13	0.12053097681457504	0.012557847399243855	0.0	0.030507122990209194	0.0	0.0	0.42326352336045103	0.0	0.0876226337534344	0.09612340574894347	0.0	0.15250220821360586	0.07689228171953734	0.06	0.4040422645954985	0.9136352116355748	newbladder	tpm	corrected	tpm_corrected	14	14	cut1
14	14	0.0	0.0007737029114664549	0.08116674604789581	0.12843443642226546	0.31983651052816675	0.0	0.0	0.1741231525718569	0.10822853119773827	0.0	0.0	0.0	0.18743692032061032	0.02	0.6416452262899405	0.7866815579189591	newbladder	tpm	corrected	tpm_corrected	15	15	cut1
15	15	0.044899313738132836	0.013102399164891344	0.0	0.10850683102726387	0.0	0.0	0.5635664314413948	0.0	0.104643421155314	0.005135323197879981	0.0	0.08451184442567927	0.07563443584944389	0.0	0.6913269802166676	0.7996553173604091	newbladder	tpm	corrected	tpm_corrected	16	16	cut1
16	16	0.0	0.02814858256239918	0.0369870755765285	0.2878476336130115	0.0	0.0827459968227715	0.28123480162419795	0.0	0.018710982771777237	0.14716978037890072	0.0	0.07678566186627561	0.04036948478413782	0.0	0.7445486010914084	0.7463910088383092	newbladder	tpm	corrected	tpm_corrected	17	17	cut1
17	17	0.09516503191900036	0.07338528981734796	0.0	0.12988785580029893	0.1266779547595046	0.0	0.4675648318544738	0.0	0.0414107335511344	0.0	0.0	0.0	0.06590830229823992	0.05	0.4280907576441583	0.9021963662972692	newbladder	tpm	corrected	tpm_corrected	18	18	cut1
18	18	0.05539685530331225	0.0	0.0	0.0	0.0	0.10700130652686944	0.2656026230597893	0.09905054015820013	0.10398567910713843	0.1465357026406236	0.1025626348256325	0.11986465837843435	0.0	0.02	0.5168473140742496	0.8651017657372476	newbladder	tpm	corrected	tpm_corrected	19	19	cut1
19	19	0.0	0.0	0.07224274523589251	0.2008870301409203	0.0	0.12356043407970532	0.33121534413394554	0.0	0.0	0.06649100822885957	0.014905656880575938	0.19069778130010087	0.0	0.01	0.6618046366877625	0.7877828515639068	newbladder	tpm	corrected	tpm_corrected	20	20	cut1
20	20	0.0	0.010598680019877677	0.010636105293490752	0.022384679140211937	0.0	0.0193703160333134	0.4014015824757287	0.0	0.030620227197296433	0.05916537447596554	0.0	0.30376612312733914	0.14205691223677638	0.0	0.7138896845993232	0.7520728630992284	newbladder	tpm	corrected	tpm_corrected	21	21	cut1
21	21	0.11315407367861688	0.14664479602402966	0.0	0.0	0.030232607618967	0.15260686883165173	0.3166979444629746	0.0	0.0	0.17112737196956146	0.042279998899811363	0.02725633851438733	0.0	0.02	0.6150959561127742	0.7936311315171418	newbladder	tpm	corrected	tpm_corrected	22	22	cut1
22	22	0.150530579700456	0.07197878929693396	0.0	0.11251505788339076	0.01968315427443353	0.1646009734113812	0.287215678070724	0.0	0.041782870690015995	0.07658330398606643	0.0046062981044110675	0.04704437684623313	0.023458917735953874	0.0	0.8753334779446632	0.6344280975616746	newbladder	tpm	corrected	tpm_corrected	23	23	cut1
23	23	0.0055666465718127636	0.0003550111328377028	0.0006749184442112032	0.11991080288097455	0.0	0.0	0.2921938070679391	0.206802953900675	0.0	0.012825280701038257	0.26826836456285696	0.09340221473765456	0.0	0.0	0.701114548137493	0.7612957573483119	newbladder	tpm	corrected	tpm_corrected	24	24	cut1
24	24	0.14189249654226424	0.07924811844142916	0.0	0.25755809965956783	0.0	0.04768439277363068	0.3585419417824667	0.0	0.0020003311115688468	0.04458836184743414	0.0	0.06848625784163834	0.0	0.0	0.8209433836937117	0.6743500769197723	newbladder	tpm	corrected	tpm_corrected	25	25	cut1
25	25	0.0174763696704361	0.028388249095919294	0.0	0.12773009628956142	0.0	0.06869254362484939	0.3273785369571728	0.0	0.06376793483320266	0.10032302398695253	0.0	0.2659696828615304	0.00027356268037539544	0.0	0.7588121784967542	0.7358819766440943	newbladder	tpm	corrected	tpm_corrected	26	26	cut1
